Name,URL1,URL2,URL3,URL4,URL5
"Boger, Ravit Medical College Of Wisconsin",https://www.mcw.edu/-/media/MCW/Departments/BioFPOMCWlogo.jpg?scale=both&w=400&anchor=middlecenter&mode=crop&h=450&la=en&hash=08E5E7012C20632946BBBFD5FA5045F03489E533,https://chw.org/-/media/images/modules/physician-directory/physicians/b/1820a-boger-md-ravit-08132018-5x7c.jpg?h=2100&w=1500&la=en&hash=8FF7D132C674F89862F38A94FF8A14019C472274,http://jobs.sciencecareers.org/getasset/b44e1211-62d0-4653-af3c-b0a228b01796/,https://www.mcw.edu/departments/pediatrics/divisions/infectious-diseases/-/media/26F0A6B1F5B44D06877AE18C5846B7EC.ashx?anchor=middlecenter&scale=both&mode=crop,https://jobs.sciencecareers.org/getasset/b44e1211-62d0-4653-af3c-b0a228b01796/;w=600;h=315
"Bolotina, Victoria MBoston Medical Center",http://www.bumc.bu.edu/busm-pm/files/2011/08/Bolotina2011-8-23-Image.jpg,https://www.bumc.bu.edu/busm-wci/files/2017/11/FarzanaNipa-1.jpg,https://www.bumc.bu.edu/evanscenteribr/files/2009/06/image.jpg,https://www.bumc.bu.edu/busm-wci/files/2018/08/cristal-reyna.jpg,x-raw-image:///fcdaea8ab3862837a41628e07df987f1110a0e7f8a11cc4ecfb6cb64f8a6d163
"Bolshakov, Vadim Mclean Hospital",https://www.mcleanhospital.org/sites/default/files/styles/bio_image/public/BolshakovHeadshot198Oct1515.jpg?itok=cel-C_2x,https://www.mcleanhospital.org/sites/default/files/resize/shared/Bolshakov-Rudolph-AR2013-400x286.jpg,https://www.mcleanhospital.org/sites/default/files/BeresinHeadshot198Oct1515.jpg,https://www.mcleanhospital.org/sites/default/files/styles/bio_image/public/LiHeadshot198Feb717.jpg?itok=eRZpMKxM,https://www.mcleanhospital.org/sites/default/files/BevilleHeadshot198Mar1317.jpg
"Borek, Dominika MartaUt Southwestern Medical Center",https://i1.rgstatic.net/ii/profile.image/272289593819162-1441930306728_Q512/Dominika_Borek.jpg,https://multipole-meetings.org/img/speakers/speaker_2.jpg,https://www.utsouthwestern.edu/asset/ac34fb98-cba4-4ce8-ac0d-9e6cb4f79bf3/otwinowski-thumb.jpg,https://i1.rgstatic.net/publication/275276928_mmc8/links/553714380cf2058efdeaacfe/preview.png,https://i1.rgstatic.net/publication/275276874_mmc5/links/5537142c0cf2058efdeaacfd/preview.png
"Borgia, Jeffrey ARush University Medical Center",https://www.rushu.rush.edu/sites/default/files/Rush%20Medical%20College/Borgia_Jeffrey-2-min.jpg,https://www.rushu.rush.edu/sites/default/files/jeffrey-borgia-feature_3.jpg,https://www.rushu.rush.edu/sites/default/files/Rush%20Medical%20College/Medical%20Departments/Cell%20%26%20Molecular%20Medicine/ferrigno-christopher-cmm.jpg,https://www.rushu.rush.edu/sites/default/files/Rush%20Medical%20College/Medical%20Departments/Behavioral%20Sciences/Bradley_Lauren.jpg,https://www.rushu.rush.edu/sites/default/files/Research/biomarker-core-1.jpg
"Bostrom, Mathias P. Hospital For Special Surgery",https://www.hss.edu/images/profiles/Bostrom-Mathias-2016.jpg,http://www.mathiasbostrom.com/wp-content/uploads/2016/01/dr-bostrom-bio-533x800.jpg,http://www.mathiasbostrom.com/wp-content/uploads/2016/01/dr-bostrom-w-assistant-845x684.jpg,https://i1.rgstatic.net/ii/profile.image/272973735133193-1442093418179_Q512/Mathias_Bostrom.jpg,https://www.hss.edu/images/banners/HSS-building-exterior_HSS-Logo.jpg
"Bouchard, Richard RUniversity Of Tx Md Anderson Can Ctr",https://faculty.mdanderson.org/content/dam/mdanderson/images/fis/xrichard_bouchard.jpg.resize.jpg.pagespeed.ic.4W2a9zK5n5.jpg,https://www.mdanderson.org/content/mda/en/research/departments-labs-institutes/labs/photoacoustic-imaging-research-laboratory/join-our-lab/jcr:content/mainparsys/columns/column1/adaptiveimage.resize.360.0.medium.jpg/1542757893147.jpg,https://faculty.mdanderson.org/content/dam/mdanderson/images/fis/david_fuentes.jpg.resize.jpg,https://www.mdanderson.org/content/mda/en/research/departments-labs-institutes/departments-divisions/imaging-physics/faculty-staff/jcr:content/mainparsys/columns/column2/adaptiveimage.resize.278.0.medium.jpg/1565981982496.jpg,https://i1.rgstatic.net/ii/profile.image/376672755961857-1466817191397_Q512/Karine_Harutyunyan2.jpg
"Brents, Lisa KayeUniv Of Arkansas For Med Scis",https://search.vanderbilthealth.com/sites/default/files/drupalfiles/uploads/provider_images/Saunders-Susan-R-173115.jpg,https://dms.creighton.edu/sites/default/files/faculty-images/Amy-Abbott-Nursing-Creighton-University.jpg,https://psychiatry.uams.edu/wp-content/uploads/sites/120/2009/11/Clint-Kilts-Photo-300x225.jpg,x-raw-image:///b50b5983a134e0c34008bf68025e7506b62ee62a82ebd4b6c5af9715bdf2d06a,https://docplayer.net/docs-images/87/97030582/images/14-1.jpg
"Brigande, John Vincent Oregon Health & Science University",https://media.defense.gov/2019/Jun/20/2002147577/600/400/0/190613-Z-CH590-0341.JPG,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/locations/ocalarehab-03018000/staff/beyley-juan.jpg?h=200&w=200&la=en&hash=D87C8C000E046558E751E80514FE5362B1EB3714,https://www.leadingauthorities.com/uploads/a/5/1/d/8/c/a51d8c9189c450531e271f75dbf1ccda/general-brooks-vincent-speaker-image.original.png,https://c8.alamy.com/comp/P3XT2B/oregon-army-national-guard-sgt-vincent-sayson-with-company-d-2nd-battalion-162nd-infantry-regiment-41st-infantry-brigade-combat-team-completes-the-push-up-portion-of-his-army-physical-fitness-test-apft-july-17-at-camp-roberts-calif-the-afpt-was-part-of-the-expert-infantry-badge-eib-event-conducted-during-the-battalions-joint-annual-training-with-1st-battalion-186nd-infantry-regiment-photo-by-capt-leslie-reed-41st-infantry-brigade-combat-team-public-affairs-P3XT2B.jpg,https://i1.wp.com/www.bodyinmind.org/wp-content/uploads/Screen-Shot-2015-01-24-at-4.20.01-pm.png
"Brigstock, David RResearch Inst Nationwide Children's Hosp",https://www.nationwidechildrens.org/-/media/nch/news-releases/2016/06/154612.ashx?la=en&hash=ADB525487FB757F0474FC1A5EA6501B7F11507E8,https://i1.rgstatic.net/ii/profile.image/461706972405761-1487090928507_Q512/David_Brigstock.jpg,https://www.nationwidechildrens.org/-/media/nch/find-a-doctor/images/julie-leonard.ashx?w=284&h=393&as=1&bc=FFFFFF&hash=EDF4BBB10CE17A4A09DED69FD44236963F4C818F,http://www.ncc-golf.com/wp-content/uploads/120318ds6346-e1544042210601-1024x666.jpg,https://www.nationwidechildrens.org/-/media/nch/find-a-doctor/images/william-smoyer.ashx?w=198&h=278&as=1&bc=FFFFFF&hash=332F1791E53CAB23B3797ECA3AB2F5E068AC610E
"Brockman, Kenneth LResearch Inst Nationwide Children's Hosp",https://pbs.twimg.com/profile_images/1041807094981242880/It89zdJ__400x400.jpg,https://www.nationwidechildrens.org/-/media/nch/research/images/nizar-saad.ashx?la=en&hash=0DC1BC05379A0734D84DC7AE6E2E724C40C449A9,https://pbs.twimg.com/media/Dvgx0Q9XgAAUknK.jpg,https://pbs.twimg.com/media/D2bjg8iX0AAJxMl.jpg,https://pbs.twimg.com/media/D4UUA16WkAAdjKH.jpg
"Brooks, Amber K Wake Forest University Health Sciences",https://www.wakehealth.edu/-/media/WakeForest/Global/System/Person-Images/a/Amber-Keller-Brooks.jpg,https://school.wakehealth.edu/-/media/WakeForest/Global/System/Person-Images/m/Meredith-Claire-Adams.jpg,https://school.wakehealth.edu/-/media/WakeForest/Global/System/Person-Images/h/Heather-Ann-Columbano.jpg,https://school.wakehealth.edu/-/media/WakeForest/Global/System/Person-Images/g/Gayle-Beth-Bodner.jpg,https://ctsi.wakehealth.edu/-/media/WakeForest/CTSI/Images/Page-Photos/Education/Translational-Research-Academy/2018Cohort.png?h=260&w=200&hash=F9F34D719B51886167AB88E9ECE9BE963686B028&la=en
"Brown, Brian DIcahn School Of Medicine At Mount Sinai",https://icahn.mssm.edu/files/fad_img_new/114/0000076810072999364201/0000072500003976857071.jpg,https://d38bjhv6qv6ozc.cloudfront.net/u/e6b32358-5f37-4348-af52-7100466ef4e1,https://i.ytimg.com/vi/AS2yNsvvJeY/hqdefault.jpg,https://icahn.mssm.edu/files/ISMMS/Assets/Education/Residencies%20Fellowships/ISMMS-Residency-Pediatrics-Chiefs-inline-750x400.jpg,https://www.researchgate.net/profile/Angie_Tuttle/publication/49802730/figure/fig2/AS:282061349900292@1444260074172/Pseudotyping-the-lentivectors-with-the-GP64-envelope-glycoprotein-does-not-prevent-the_Q320.jpg
"Brunet, Sylvain  Cleveland Clinic Lerner Com-Cwru",https://i1.rgstatic.net/ii/profile.image/434213330657291-1480535933277_Q512/Sylvain_Brunet.jpg,https://www.lerner.ccf.org/lrinews/upload_docs/news_1506610468.jpg,https://www.lerner.ccf.org/neurosci/images/people/staff/brunets.jpg,https://my.clevelandclinic.org/-/scassets/images/org/neurological/fellows-residents/psychology-fellows/dhima-kaltra.ashx?la=en,x-raw-image:///36f09b26d9c630a4ec8e3c029bcff62995d48e275ec154c48c817689b52220df
"Bunnik, Evelien MargarethaUniversity Of Texas Hlth Science Center",https://wp.uthscsa.edu/mimg/wp-content/uploads/sites/11/2017/06/Dr.-Bunnik-Faculty-Profile.jpg,http://www.bunniklab.org/NEWS/Keystone%202019.png,https://wp.uthscsa.edu/mimg/wp-content/uploads/sites/11/2017/05/IMG_9047.jpg,https://wp.uthscsa.edu/mimg/wp-content/uploads/sites/11/2018/08/DSC_0234.jpg,https://image.slidesharecdn.com/2019commencementcopy-190520184058/95/2019-graduate-school-of-biomedical-sciences-commencement-22-638.jpg?cb=1558377900
"Buran, Brad NOregon Health & Science University",https://i1.rgstatic.net/publication/332529033_Sound_Perspectives/links/5cb9e5534585156cd7a46baf/preview.png,https://i1.rgstatic.net/publication/7758334_Structural_variation_in_the_inner_ears_of_four_deep-sea_elopomorph_fishes/links/5a70cd1ba6fdcc33daa9e3fc/preview.png,https://hearingbrain.org/people/stephen_head_fullcrop_2011_12.jpg,https://i1.rgstatic.net/publication/266874952_Precision_and_reliability_of_cochlear_nerve_response_in_mice_lacking_functional_synaptic_ribbons/links/54cac63a0cf2517b756019f6/preview.png,https://i1.rgstatic.net/publication/260117886_A_Sensitive_Period_for_the_Impact_of_Hearing_Loss_on_Auditory_Perception/links/54295a6f0cf2e4ce940cdb56/preview.png
"Burdelya, Lyudmila Roswell Park Cancer Institute Corp",https://www.researchgate.net/publication/229163343/figure/fig1/AS:195914233847821@1423721001775/Incidence-of-PHD2-3-HIF-a-and-VEGF-A-in-ccRCC-head-neck-and-colon-primary-cancers_Q320.jpg,https://science.sciencemag.org/content/sci/320/5873/226/F1.large.jpg?width=800&height=600&carousel=1,x-raw-image:///3aaaa104fadf6055cd2c33a2c47e3f6dc7157411a469e64cc518c6584b2a64e6,https://science.sciencemag.org/content/sci/320/5873/226/F2.large.jpg?width=800&height=600&carousel=1,https://www.pnas.org/content/pnas/110/20/E1857/F1.large.jpg
"Burke, Peter ABoston Medical Center",https://bmc.org/sites/default/files/Find%20a%20Doctor%20Photos/Burke-Peter-184x184.jpg,https://bostontrauma.files.wordpress.com/2013/11/trauma-team1.jpg,https://doximity-res.cloudinary.com/image/upload/t_public_profile_photo_320x320/sgdnvvy4ap5jbhv7jfgt.jpg,https://www.bumc.bu.edu/surgery/files/2012/04/Burke-Peter_02a4-e1338990706639.jpg,http://www.bu.edu/files/2016/11/2016-violence-guns-portraits.jpg
"Buyon, Jill P New York University School Of Medicine",https://nyulangone.org/images/doctors/b/buyon/1316910169/jill-p-buyon-square.jpg,https://med.nyu.edu/medicine/labs/buyonlab/images/buyon.jpg,https://med.nyu.edu/medicine/labs/buyonlab/images/group.jpg,https://med.nyu.edu/medicine/labs/buyonlab/images/jill_buyon-gloves.jpg,https://nyulangone.org/news/sites/default/files/styles/hero/public/2018-02/boris-rezis-dr-buyon-dr-silverman-dr-izmirly-dr-clancy.jpg?itok=tdBEP6mY&h=76a6f445
"Cai, Tianxi Harvard School Of Public Health",https://cdn1.sph.harvard.edu/wp-content/uploads/sites/597/2012/08/cai-2015.jpg,https://www.radcliffe.harvard.edu/sites/default/files/field_image/person/tianxi-cai_photo-by-tony-rinaldo_373px.jpg,https://cdn1.sph.harvard.edu/wp-content/uploads/sites/59/2015/01/Our_People_web.jpg,https://cdn1.sph.harvard.edu/wp-content/uploads/sites/21/2018/11/TC.jpg,http://www.xuritashi.com/uploads/1/2/0/6/120647773/xushi-pic-highresolution_orig.jpg
"Caimano, Melissa JUniversity Of Connecticut Sch Of Med/Dnt",https://facultydirectory.uchc.edu/photo/5081,https://today.uconn.edu/wp-content/uploads/2018/02/Groshong1_cropped.jpg,https://today.uconn.edu/wp-content/uploads/2019/03/RadolfSalazar190307a013-e1552677949299.jpg,https://facultydirectory.uchc.edu/photo/7141,https://today.uconn.edu/wp-content/uploads/2018/06/BamA-1.jpg
"Calarge, Chadi A.Baylor College Of Medicine",https://signature.bcm.edu/images/uploaded/full/1429547877809.jpeg,https://signature.bcm.edu/images/uploaded/full/1473435205296.jpeg,https://signature.bcm.edu/images/uploaded/full/1526559905705.jpeg,https://signature.bcm.edu/images/uploaded/full/1567113516088.jpeg,https://signature.bcm.edu/images/uploaded/full/1560889984907.jpeg
"Cameron, Jennifer ErinLsu Health Sciences Center",https://www.medschool.lsuhsc.edu/faculty/images/cameron%20resized.jpg,https://img.pdfslide.net/img/1200x630/reader016/image/20190623/5acb46597f8b9a7d548e9719.png,https://image.isu.pub/180618150854-401d0890154002f093f096b55b1326c9/jpg/page_1_thumb_large.jpg,https://reader016.staticloud.net/reader016/html5/20190623/5acb46597f8b9a7d548e9719/bg1.png,https://vdocuments.site/public/t1/images/banner_social.jpg
"Campos, Maribel University Of Puerto Rico Med Sciences",https://i1.rgstatic.net/ii/profile.image/538123068035072-1505309945084_Q512/Maribel_Campos.jpg,http://rcmi.rcm.upr.edu/sites/default/files/field/image/campos.png,https://childrensnational.org/-/media/cnhs-site/images/research-profiles/c/maribel-campos.png,https://images.squarespace-cdn.com/content/v1/58c03ab96b8f5ba3de5de91a/1546263514761-CGEWFC1APPY05R220BXC/ke17ZwdGBToddI8pDm48kPjGppjR2uumgvtehnv6EBZZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpwpw6jpTcgMhk89wWUhGRUpK4xlVXItugTI3UWscOsoxxwQnqWOEUZkxDrvYuCz0bc/Campos_profilePic.png,http://connect.rtrn.net/profilesweb/Thumbnail.ashx?src=University%20of%20Puerto%20Rico&id=53363&random=67976026
"Cannon, Carolyn LouiseTexas A&M University Health Science Ctr",https://i1.rgstatic.net/ii/profile.image/278908487389191-1443508373591_Q512/Carolyn_Cannon2.jpg,https://i1.rgstatic.net/ii/profile.image/272311416782858-1441935509214_Q128/Honey_Golden.jpg,https://i1.rgstatic.net/ii/profile.image/745074442899457-1554650998653_Q128/Fady_Abd_El-Malek.jpg,https://i.pinimg.com/originals/76/fb/f8/76fbf832114916265d3e43360862d13f.jpg,http://photo.sydex.net/274733730.jpg
"Cao, Zhongwei Icahn School Of Medicine At Mount Sinai",http://labs.icahn.mssm.edu/pandeylab/wp-content/uploads/sites/288/2019/05/Pandey-Gaurav.jpeg,https://i1.rgstatic.net/ii/profile.image/718768728707072-1548379227230_Q512/Ridhima_Goel3.jpg,http://labs.neuroscience.mssm.edu/wp-content/uploads/2017/03/MS_Icahn_RGB_Hrztl.jpg,https://i1.rgstatic.net/ii/profile.image/734288379133959-1552079400452_Q512/Rishi_Chandiramani.jpg,https://i1.rgstatic.net/ii/profile.image/741199426113536-1553727122424_Q512/Sadiq_Saleem_Rehmani.jpg
"Cardozo, Timothy JNew York University School Of Medicine",https://med.nyu.edu/dti-physician-photo/faculty/c/cardot01/cardot01-square.jpg,https://nyulangone.org/news/sites/default/files/styles/hero_article_900x600/public/2018-02/dr-timothy-b-niewold-in-laboratory.jpg?itok=VQanKRAK&h=00ce8c53,https://www.armstrongteasdale.com/content/uploads/2018/09/GearinT_main-default-headshot-photo-354.jpg,https://med.nyu.edu/dti-physician-photo/faculty/b/boekej01/boekej01-square.jpg,https://med.nyu.edu/dti-physician-photo/faculty/r/reithm01/reithm01-square.jpg
"Carlson, Kathleen F.Oregon Health & Science University",,,,,
"Carmichael, Gordon GUniversity Of Connecticut Sch Of Med/Dnt",https://facultydirectory.uchc.edu/photo/3078,https://uconn-today-universityofconn.netdna-ssl.com/wp-content/uploads/2011/01/CarmichaelLingLing_lg.jpg,https://health.uconn.edu/genetics/wp-content/uploads/sites/124/2015/10/carmichael.jpg,https://facultydirectory.uchc.edu/photo/5130,https://medicaleducation.uconn.edu/wp-content/uploads/sites/2218/2019/07/Yao-Annie-20180808-Encarnacion-0041-e1563041697743-277x400.jpg
"Carrasco, Ruben DDana-Farber Cancer Inst",http://www.dfhcc.harvard.edu/typo3temp/_processed_/csm_514_1562443720_560095fd0b.jpg,https://carrascolab.dana-farber.org/uploads/1/1/1/6/111653903/ruben-carrasco_1_orig.jpg,https://www.newswise.com/images/uploads/2012/09/7/Chauhan.jpg,https://www.eurekalert.org/multimedia/pub/web/134832_web.jpg,https://www.dana-farber.org/legacy/uploadedimages/nikhil-munshi.jpg
"Carreno, Flavia University Of Texas Hlth Science Center",http://pharmacology.uthscsa.edu/wp-content/uploads/sites/58/2018/05/Flavia_Resize.jpg,https://pharmacology.uthscsa.edu/wp-content/uploads/sites/58/2018/06/Teresa-Evans.jpg,https://pharmacology.uthscsa.edu/wp-content/uploads/sites/58/2018/05/Juli-Bai-1.jpg,https://pharmacology.uthscsa.edu/wp-content/uploads/sites/58/2019/02/Collins_Resized.jpg,https://pharmacology.uthscsa.edu/wp-content/uploads/sites/58/2019/03/fernandezweb-1.jpg
"Carson, James AUniversity Of Tennessee Health Sci Ctr",https://academic.uthsc.edu/facultyportfolio/display_photo.php?pid=371963,https://www.uthsc.edu/health-professions/about/images/james-carson-1.jpg,https://www.uthsc.edu/health-professions/about/images/stephen-alway-1.jpg,https://image.isu.pub/190510161534-86346469829439f3393853317b44aadd/jpg/page_1_thumb_large.jpg,https://www.uthsc.edu/health-professions/physical-therapy/about/images/taylor-jeff-s.jpg
"Carson, John HUniversity Of Connecticut Sch Of Med/Dnt",https://medicine.uconn.edu/wp-content/uploads/sites/1392/2015/10/Connecticut-Childrens-2013.jpg,https://medicine.uconn.edu/wp-content/uploads/sites/1392/2015/12/school-of-medicine-wordmark-stacked-blue-grey1.png,https://seas.yale.edu/sites/default/files/imce/depts/bme/M2.jpg,https://smhs.gwu.edu/sites/default/files/styles/image_block/public/promotional-centers-institutes_0.jpg?itok=JXgP76nx,https://upload.wikimedia.org/wikipedia/commons/9/97/St._George%27s_University_logo.png
"Castro, Eida Maria Ponce School Of Medicine",https://i1.rgstatic.net/ii/profile.image/581247212109824-1515591542531_Q512/Eida_Castro.jpg,https://www.psm.edu/wp-content/uploads/2018/10/DSC_0105_compressed.jpg,https://www.psm.edu/wp-content/uploads/2018/10/DSC_0124_compressed-200x200.jpg,https://www.psm.edu/wp-content/uploads/2018/10/Mary-Rodri%CC%81guez-200x200.png,https://www.psm.edu/wp-content/uploads/2018/10/DSC_0107_compressed-200x200.jpg
"Cejas, Ivette University Of Miami School Of Medicine",https://kyruus-app-static.kyruus.com/providermatch/umiami/photos/200/cejas-ivette-1366727760.jpg,https://physician-news.umiamihealth.org/wp-content/uploads/sites/4/2019/07/Cejas-speaking.jpg,https://i.ytimg.com/vi/UbgxzxGWiL8/maxresdefault.jpg,http://a360-wp-uploads.s3.amazonaws.com/wp-content/uploads/hearingr/2019/07/20190712_123440.jpg,https://i.ytimg.com/vi/IhrXiuxgsaY/maxresdefault.jpg
"Ceol, Craig JosephUniv Of Massachusetts Med Sch Worcester",https://i1.rgstatic.net/ii/profile.image/272684688867338-1442024504399_Q512/Craig_Ceol.jpg,https://www.umassmed.edu/globalassets/radiology/images/faculty/radiologyfaculty2017-3.jpg,https://www.umassmed.edu/globalassets/umassmednow/slideshows/2019-ed-awards/ed-award-2019-1.jpg,https://www.umassmed.edu/globalassets/graduate-school-of-biomedical-sciences/images/menu/admissions.png,https://www.umassmed.edu/globalassets/graduate-school-of-biomedical-sciences/images/faculty/cantor.png
"Chahrour, Maria Ut Southwestern Medical Center",https://www.utsouthwestern.edu/labs/chahrour/assets/maria-chahrour.jpg,https://www.utsouthwestern.edu/newsroom/articles/year-2019/assets/chahrour.jpg,https://i1.rgstatic.net/ii/profile.image/278442537963525-1443397282243_Q512/Maria_Chahrour.jpg,http://www.walshlab.org/uploads/lab_members/7/mariachahrourcroppedpic.jpg,http://chahrourlab.org/1900x650-3.png
"Chalew, Stuart AChildren's Hospital (New Orleans)",https://www.chnola.org/images/news/juvenile-diabetes.JPG,https://www.medschool.lsuhsc.edu/faculty/images/chalew2web.jpg?7/18/2013%202:26:33%20pm,http://www.chnola.org//images/logos/logo.png,https://doximity-res.cloudinary.com/image/upload/t_public_profile_photo_320x320/kfhl27iwi5rjmkpsfdz6.jpg,https://doximity-res.cloudinary.com/image/upload/t_public_profile_photo_320x320/e3akfnhvplofgemx3nut.jpg
"Chan, Kevin E Massachusetts General Hospital",,,,,
"Chan, Ying Leong Harvard Medical School",https://cdn.asiatatler.com/asiatatler/i/hk/2018/12/11142954-untitled-design-25_cover_960x600.png,https://i1.rgstatic.net/ii/profile.image/705614518972417-1545243019722_Q512/Izzuddin_Aris.jpg,https://www.smg.sg/wp-content/uploads/2016/04/Dr_Kenneth_Sheah.jpg,http://news.ntu.edu.sg/News/PublishingImages/NTU-KWSH%20MOU%202.jpg,https://www.temasek.com.sg/content/dam/temasek-corporate/who-we-are/our-leadership/board-directors/Lim-Boon-Heng-hi-res-500x500.jpg
"Chandler, Dawn SResearch Inst Nationwide Children's Hosp",https://www.nationwidechildrens.org/-/media/nch/find-a-doctor/images/dawn-chandler.ashx?w=284&h=393&as=1&bc=FFFFFF&hash=54A055C071A431BDF85B5AED3D6369BEB5649DAA,https://cancer.osu.edu/-/media/images/shared/researchers/cancer/c/dawn-chandler.jpg?w=300&as=1&bc=white,https://c1.staticflickr.com/7/6207/6102716997_31947a41df_z.jpg,https://www.nationwidechildrens.org/-/media/nch/find-a-doctor/images/matias-montes.ashx?la=en&hash=C3A0E114741A2937B157A99043D8EBE404F82AE4,http://www.osuchildrensmusclegroup.org/images/chandler.jpg
"Chang, Eric CBaylor College Of Medicine",https://signature.bcm.edu/images/uploaded/full/139715.jpg,https://signature.bcm.edu/images/uploaded/full/1545855498087.jpeg,https://signature.bcm.edu/images/uploaded/full/1414173176308.jpeg,https://media.bcm.edu/images/2017/69/image002-970-444-20170720145511.jpeg,https://signature.bcm.edu/images/uploaded/full/1533758455442.jpeg
"Chang, Seon Hee University Of Tx Md Anderson Can Ctr",https://faculty.mdanderson.org/content/dam/mdanderson/images/fis/seon_chang.jpg.resize.jpg,https://loop.frontiersin.org/images/profile/344918/203,https://loop.frontiersin.org/images/profile/626139/203,https://yonsei.pure.elsevier.com/files-asset/34048592/6000090.jpg,https://hstalks.com/upload/thumbs/speaker/resized/2308.122x122.png
"Charlton, Clivel G.Meharry Medical College",https://i1.rgstatic.net/ii/profile.image/284469962526722-1444834332427_Q512/Clivel_Charlton.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/WTN_PeepHoles_031.JPG/1200px-WTN_PeepHoles_031.JPG,https://tennesseeencyclopedia.net/wp-content/uploads/2017/11/M065a.jpg,x-raw-image:///2a48ecc366384d1ad6560dbb501244eea1b1816c42328383f66400613b949594,https://www.elynspublishing.com/uploads/ebm/clivel1.jpg
"Chasman, Daniel IanBrigham And Women's Hospital",https://bwhbulletin.org/wp-content/uploads/2019/08/4J4A0466.jpg,https://bwhbulletin.org/wp-content/uploads/2019/07/NICU-visit-1024x683.jpg,https://www.dana-farber.org/uploadedImages/Pages/For_Patients_and_Families/Care_and_Treatment/Treatment_Centers/Breast_Cancer_Program/breast-oncology-team.jpg,https://bwhbulletin.org/wp-content/uploads/2019/06/Veterans-luncheon-1024x624.jpg,https://bwhbulletin.org/wp-content/uploads/2019/06/RoxburyLatin2.jpg
"Chattopadhyay, Saurabh University Of Toledo Health Sci Campus",https://www.utoledo.edu/med/depts/micro/images/Chattopadhyay%20Preferred%20Sized.png,https://www.utoledo.edu/med/depts/micro/images/Chattopadhyay%2005-02-19_%20Lab%20pic-8.jpg,https://www.utoledo.edu/med/depts/micro/images/Jin%20Chen%20Blade%20Web.jpg,https://www.utoledo.edu/med/depts/micro/images/Subramanian%20Preferred.png,https://www.utoledo.edu/med/depts/micro/images/Glanz%20Preferred.png
"Chen, Diane Lurie Children's Hospital Of Chicago",https://www.luriechildrens.org/globalassets/media/doctors/practitioner-photos/chen-diane-resized.jpg,https://www.luriechildrens.org/globalassets/media/pages/specialties--conditions/specialities/adolescent-medicine/research-group.jpg,https://www.luriechildrens.org/globalassets/media/pages/specialties--conditions/specialities/adolescent-medicine/faculty-group.jpg,https://www.luriechildrens.org/globalassets/media/doctors/practitioner-photos/bowendiana18_epi.jpg,https://www.luriechildrens.org/globalassets/media/doctors/practitioner-photos/chengearly_epi.jpg
"Chen, Jiandong H. Lee Moffitt Cancer Ctr & Res Inst",https://moffitt.org/Media/Providers/ChenJiandong_404.jpg,http://labpages2.moffitt.org/media/4918/jon_3x4portrait.jpg?width=200&height=281,http://labpages2.moffitt.org/media/4917/catherine_3x4portrait.jpg?width=200&height=281,http://labpages2.moffitt.org/media/4920/adeegbe_3x4portrait.jpg?width=200&height=281,http://cancerbiology.usf.edu/images/people/faculty/jchen.jpg
"Chen, Liang Rbhs-New Jersey Medical School",http://njms.rutgers.edu/departments/physical_medicine_rehabilitation/residency/images/Class%20of%202013.jpg,http://njms.rutgers.edu/departments/physical_medicine_rehabilitation/residency/images/Class%20of%202012.jpg,https://ironclad.rbhs.rutgers.edu/~mbmapp/pictures/singhs1.jpg,http://njms.rutgers.edu/departments/physical_medicine_rehabilitation/images/class2008.jpg,http://njms.rutgers.edu/departments/physical_medicine_rehabilitation/images/class2010.jpg
"Chen, Lung-Chi New York University School Of Medicine",https://med.nyu.edu/dti-physician-photo/faculty/l/lcc4/lcc4-hero.jpg,https://med.nyu.edu/environmentalmedicine/sites/default/files/environmentalmedicine/Lung_Chi_Chen.jpg,https://med.nyu.edu/dti-physician-photo/faculty/m/moonst01/moonst01-hero.jpg,https://med.nyu.edu/dti-physician-photo/faculty/g/gdt1/gdt1-hero.jpg,https://med.nyu.edu/dti-physician-photo/faculty/h/huangc05/huangc05-hero.jpg
"Chen, Qi University Of Kansas Medical Center",http://www.kumc.edu/Images/news/chen_inside.jpg,https://i1.rgstatic.net/ii/profile.image/276840930398210-1443015429283_Q512/Qi_Chen12.jpg,https://i.ytimg.com/vi/rp1cno1244A/maxresdefault.jpg,http://www.townsendletter.com/AugSept2014/chen150.jpg,https://image-store.slidesharecdn.com/e3c3ec3a-7a1c-4f18-ba31-207f2cc1d14f-original.jpeg
"Chen, Qixuan Columbia University Health Sciences",,,,,
"Cheng, Chao  Baylor College Of Medicine",https://signature.bcm.edu/images/uploaded/full/1541564495163.jpeg,http://www.thechenglab.org/img_external/team/chao-cheng.jpg,https://signature.bcm.edu/images/uploaded/full/1543270805980.jpeg,http://www.thechenglab.org/img_external/team/qin-chao.jpg,https://signature.bcm.edu/images/uploaded/full/1544571864971.jpeg
